"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
262,514,17,93,109,"SUBDIFFUSION",0.0005774,1.275,6.856,2.484,-0.227,0.004,0.075,0.06,4.058,1.923e-11,0.351,0.054,1.206,0.027,-0.059,-0.059,0.646,"AfterNoco2"
266,517,14,94,107,"SUBDIFFUSION",0.004625,1.443,2.574,2.729,-0.227,0.001,0.043,0.074,2.45,0.157,0.414,0.159,2.042,0.047,0.147,0.147,0.52,"AfterNoco2"
266,519,22,121,142,"SUBDIFFUSION",0.003055,1.411,2.529,1.84,0.244,0.025,0.199,0.183,2.378,0.383,0.29,0.278,0.168,0.021,0.521,0.521,0.568,"AfterNoco2"
269,523,14,105,118,"SUBDIFFUSION",0.0009639,1.403,7.951,2.553,-0.227,0.008,0.117,0.105,1.693,1.622e-11,0.38,0.024,0.092,0.033,-0.083,-0.083,0.565,"AfterNoco2"
274,529,13,101,113,"SUBDIFFUSION",0.001578,3.077,5.942,2.361,-0.227,0.005,0.094,0.113,1.793,5.258e-13,0.165,0.216,3.022,0.042,-0.087,-0.087,0.498,"AfterNoco2"
276,530,26,98,123,"SUBDIFFUSION",0.0008823,2.835,2.008,3.649,-0.227,0.0007257,0.031,0.027,2.417,0.02,0.098,0.09,0.978,0.029,-0.029,-0.029,0.69,"AfterNoco2"
282,545,35,107,141,"SUBDIFFUSION",0.0008427,2.026,7.433,2.43,0.324,0.0007326,0.035,0.02,3.252,0.215,0.118,0.101,0.292,0.018,0.563,0.563,0.594,"AfterNoco2"
297,573,13,120,132,"SUBDIFFUSION",0.001903,2.388,1.846,2.98,0.995,0.011,0.121,0.08,1.846,0.496,-0.429,0.011,0.578,0.016,0.304,0.304,0.574,"AfterNoco2"
306,591,13,117,129,"SUBDIFFUSION",0.02297,6.609,0.618,2.006,0.828,0.01,0.143,0.283,4.219,0.468,0.23,0.094,0.429,0.08,0.825,0.825,0.606,"AfterNoco2"
307,593,13,117,129,"SUBDIFFUSION",0.003847,6.363,1.529,2.181,-0.227,0.031,0.228,0.401,1.163,5.151e-12,1.029,0.529,0.368,0.067,-0.087,-0.087,0.594,"AfterNoco2"
308,598,11,126,136,"SUBDIFFUSION",0.004752,2.545,6.673,2.173,-0.187,0.000627,0.032,0.068,4.555,2.62e-11,0.652,0.239,0.679,0.081,-0.125,-0.125,0.641,"AfterNoco2"
314,603,13,199,211,"SUBDIFFUSION",0.004016,3.517,6.911,2.657,-0.227,0.013,0.149,0.289,1.859,5.103e-12,0.061,0.085,0.113,0.082,-0.087,-0.087,0.644,"AfterNoco2"
318,610,16,125,140,"SUBDIFFUSION",0.001395,1.803,6.835,2.912,-0.227,0.004,0.076,0.064,1.857,0.259,-0.184,0.174,0.36,0.026,0.251,0.251,0.648,"AfterNoco2"
318,612,49,168,216,"SUBDIFFUSION",0.003084,1.811,6.82,2.31,0.79,0.001,0.037,0.032,2.522,0.474,0.146,0.345,0.276,0.025,0.847,0.847,0.586,"AfterNoco2"
318,614,15,225,239,"SUBDIFFUSION",0.001247,1.835,6.8,2.416,0.929,0.028,0.207,0.194,1.921,0.024,-0.211,0.133,0.705,0.03,-0.065,-0.065,0.614,"AfterNoco2"
321,626,14,136,149,"SUBDIFFUSION",0.003712,7.634,0.949,2.145,0.899,0.016,0.167,0.262,2.482,2.297e-10,0.305,0.176,0.308,0.048,-0.083,-0.083,0.538,"AfterNoco2"
327,643,17,128,144,"SUBDIFFUSION",0.001219,2.673,7.021,2.438,-0.227,0.011,0.123,0.134,3.13,1.82e-12,0.339,0.024,1.825,0.042,-0.059,-0.059,0.607,"AfterNoco2"
328,647,18,132,149,"SUBDIFFUSION",0.0009309,6.291,0.26,1.885,0.175,0.015,0.149,0.144,3.867,1.917e-11,0.165,0.122,0.837,0.033,-0.054,-0.054,0.668,"AfterNoco2"
334,660,25,133,157,"SUBDIFFUSION",0.001675,2.509,5.12,3.444,0.806,0.005,0.08,0.09,1.708,0.062,-0.075,0.035,0.338,0.036,-0.006,-0.006,0.639,"AfterNoco2"
336,665,15,132,146,"SUBDIFFUSION",0.001232,5.344,6.805,2.052,0.68,0.004,0.082,0.069,2.383,0.086,0.243,0.241,0.286,0.028,-0.048,-0.048,0.643,"AfterNoco2"
343,674,13,169,181,"SUBDIFFUSION",0.005661,5.037,5.646,2.33,-0.227,0.004,0.08,0.16,2.16,0.042,0.039,0.137,2.073,0.077,-0.056,-0.056,0.748,"AfterNoco2"
351,688,14,149,162,"SUBDIFFUSION",0.00201,1.694,2.974,2.919,0.637,0.005,0.083,0.074,1.69,0.304,-0.16,0.066,1.236,0.026,0.878,0.878,0.661,"AfterNoco2"
356,698,22,151,172,"SUBDIFFUSION",0.001184,6.02,4.402,3.136,-0.227,0.01,0.122,0.13,2.462,1.947e-11,0.134,0.034,1.171,0.038,-0.039,-0.039,0.661,"AfterNoco2"
360,708,11,189,199,"SUBDIFFUSION",0.001279,1.127,3.418,2.106,-0.227,0.023,0.176,0.204,1.83,4.869e-11,-0.156,0.159,0.436,0.037,-0.125,-0.125,0.683,"AfterNoco2"
362,709,17,147,163,"SUBDIFFUSION",0.003109,2.692,7.064,2.433,0.934,0.0008285,0.035,0.043,2.247,0.188,0.115,0.076,0.333,0.03,0.176,0.176,0.631,"AfterNoco2"
365,714,23,167,189,"SUBDIFFUSION",0.002826,1.471,2.624,2.429,0.787,0.008,0.108,0.138,1.814,0.127,0.846,0.256,0.27,0.039,0.069,0.069,0.571,"AfterNoco2"
369,722,14,153,166,"SUBDIFFUSION",0.01756,7.926,7.454,2.623,0.276,0.0005214,0.028,0.052,2.1,0.527,0.216,0.06,0.643,0.057,0.59,0.59,0.631,"AfterNoco2"
370,726,12,153,164,"SUBDIFFUSION",0.001212,1.267,7.523,2.857,-0.227,0.01,0.117,0.124,1.775,0.017,-0.328,0.197,0.573,0.042,-0.104,-0.104,0.63,"AfterNoco2"
379,741,12,167,178,"SUBDIFFUSION",0.001138,6.893,1.39,2.272,-0.227,0.01,0.117,0.124,1.568,4.296e-10,-0.023,0.353,0.212,0.035,-0.105,-0.105,0.675,"AfterNoco2"
381,746,34,170,203,"SUBDIFFUSION",0.001374,2.732,2.06,2.608,-0.227,0.000228,0.018,0.021,3.391,1.927e-11,0.249,0.018,0.26,0.038,-0.021,-0.021,0.611,"AfterNoco2"
383,749,20,172,191,"SUBDIFFUSION",0.002505,1.432,6.306,2.422,-0.227,0.0006173,0.032,0.051,4.486,2.182e-12,0.474,0.305,4.916,0.067,-0.048,-0.048,0.609,"AfterNoco2"
383,751,25,229,253,"SUBDIFFUSION",0.004829,1.341,6.326,2.976,-0.227,0.001,0.04,0.063,2.458,0.225,-0.099,0.022,0.433,0.05,0.252,0.252,0.692,"AfterNoco2"
392,761,14,160,173,"SUBDIFFUSION",0.002357,5.449,6.771,2.421,-0.227,0.000768,0.035,0.052,2.946,2.27e-12,0.68,0.137,0.422,0.063,-0.083,-0.083,0.619,"AfterNoco2"
399,770,11,170,180,"SUBDIFFUSION",0.003505,7.764,3.047,2.138,0.961,0.02,0.197,0.204,1.17,0.251,0.114,0.116,0.545,0.032,0.192,0.192,0.46,"AfterNoco2"
400,771,14,169,182,"SUBDIFFUSION",0.003036,7.363,2.977,2.572,0.988,0.004,0.072,0.074,1.761,0.367,-0.295,0.073,0.323,0.02,0.117,0.117,0.62,"AfterNoco2"
403,778,43,172,214,"SUBDIFFUSION",0.003852,5.353,5.67,2.056,0.921,0.003,0.064,0.067,2.547,0.308,0.084,0.371,0.199,0.032,0.401,0.401,0.644,"AfterNoco2"
406,785,17,178,194,"SUBDIFFUSION",0.003802,6.012,4.393,2.633,0.816,0.005,0.09,0.153,4.165,8.956e-11,0.235,0.044,1.562,0.053,-0.059,-0.059,0.697,"AfterNoco2"
410,789,50,179,228,"SUBDIFFUSION",0.003093,4.852,5.134,2.302,-0.227,0.002,0.058,0.057,3.259,0.419,-0.031,0.275,0.258,0.035,0.568,0.568,0.642,"AfterNoco2"
416,804,12,180,191,"SUBDIFFUSION",0.001037,3.61,0.94,2.518,-0.227,0.011,0.131,0.124,2.11,1.924e-10,0.124,0.094,0.048,0.025,-0.105,-0.105,0.58,"AfterNoco2"
427,817,11,182,192,"SUBDIFFUSION",0.004536,6.484,0.491,1.42,0.256,0.095,0.506,0.83,6.185,1.093e-12,1.59,0.579,0.095,0.056,-0.125,-0.125,0.694,"AfterNoco2"
429,819,14,184,197,"SUBDIFFUSION",0.001623,1.454,7.437,2.843,0.973,0.011,0.12,0.148,2.636,3.251e-10,-0.295,0.084,3.8,0.033,-0.083,-0.083,0.668,"AfterNoco2"
436,823,15,189,203,"SUBDIFFUSION",0.00302,2.517,5.101,2.768,0.963,0.01,0.131,0.109,1.771,0.416,0.311,0.079,0.193,0.02,0.655,0.655,0.622,"AfterNoco2"
437,824,12,189,200,"SUBDIFFUSION",0.00135,3.07,6.76,2.812,0.997,0.007,0.095,0.087,2.236,0.129,-0.083,0.106,4.164,0.025,-0.071,-0.071,0.668,"AfterNoco2"
439,825,17,185,201,"SUBDIFFUSION",0.009397,6.44,1.635,2.447,-0.227,0.005,0.088,0.134,2.691,0.439,0.129,0.003,0.404,0.042,0.508,0.508,0.557,"AfterNoco2"
448,842,26,213,238,"SUBDIFFUSION",0.001652,2.868,6.6,2.505,0.987,0.003,0.065,0.061,2.388,0.104,0.147,0.229,0.747,0.023,0.079,0.079,0.626,"AfterNoco2"
448,844,17,252,268,"SUBDIFFUSION",0.004349,2.56,6.652,2.6,0.999,0.0005942,0.03,0.06,4.164,1.036e-11,0.337,0.138,3.175,0.06,-0.059,-0.059,0.579,"AfterNoco2"
453,852,12,206,217,"SUBDIFFUSION",0.003222,2.503,6.587,2.651,-0.227,0.009,0.112,0.138,1.423,0.254,-0.167,0.06,0.655,0.037,0.043,0.043,0.647,"AfterNoco2"
456,855,32,198,229,"SUBDIFFUSION",0.001943,3.871,7.953,2.427,0.741,0.006,0.099,0.088,1.973,0.194,0.452,0.301,0.134,0.03,0.109,0.109,0.55,"AfterNoco2"
466,868,14,224,237,"SUBDIFFUSION",0.02804,1.646,2.591,2.756,0.877,0.007,0.096,0.262,1.727,0.441,-0.071,0.053,0.128,0.086,0.388,0.388,0.646,"AfterNoco2"
468,878,17,209,225,"SUBDIFFUSION",0.004253,0.075,4.362,2.785,-0.227,0.001,0.039,0.085,2.655,3.365e-12,-0.351,0.036,2.125,0.05,-0.059,-0.059,0.687,"AfterNoco2"
477,887,14,218,231,"SUBDIFFUSION",0.0236,1.766,3.049,2.426,0.982,0.02,0.194,0.267,1.596,0.752,0.281,0.251,0.912,0.042,0.763,0.763,0.668,"AfterNoco2"
482,899,12,236,247,"SUBDIFFUSION",0.0007354,3.073,0.873,2.765,0.997,0,0,0,1.953,6.045e-11,-0.321,0.026,1.436,0.023,-0.105,-0.105,0.642,"AfterNoco2"
486,906,13,212,224,"SUBDIFFUSION",0.0211,3.022,5.388,2.529,0.998,0.01,0.12,0.345,2.328,0.242,0.031,0.096,0.699,0.064,-0.012,-0.012,0.507,"AfterNoco2"
492,912,15,225,239,"SUBDIFFUSION",0.003377,0.376,3.451,2.417,-0.227,0.0004796,0.026,0.049,2.53,6.774e-12,-0.058,0.199,0.055,0.063,-0.071,-0.071,0.67,"AfterNoco2"
494,920,11,222,232,"SUBDIFFUSION",0.002821,3.265,7.425,2.916,-0.227,0.014,0.139,0.136,1.494,0.371,-0.27,0.03,0.667,0.026,0.332,0.332,0.752,"AfterNoco2"
501,932,31,229,259,"SUBDIFFUSION",0.003893,5.739,2.015,2.418,0.758,0.001,0.048,0.051,1.912,0.334,0.618,0.057,0.423,0.031,0.702,0.702,0.598,"AfterNoco2"
504,936,12,227,238,"SUBDIFFUSION",0.005028,0.33,7.473,2.658,-0.227,0.002,0.056,0.124,2.257,7.027e-11,0.019,0.116,0.332,0.088,-0.105,-0.105,0.601,"AfterNoco2"
513,946,35,260,294,"SUBDIFFUSION",0.001158,1.397,7.489,2.275,-0.227,0.0005195,0.028,0.02,2.775,0.226,-0.138,0.248,0.609,0.022,0.435,0.435,0.591,"AfterNoco2"
516,951,13,231,243,"SUBDIFFUSION",0.01071,5.431,3.089,1.754,0.288,0.072,0.301,0.457,3.37,0.555,-0.118,0.368,1.717,0.044,0.922,0.922,0.636,"AfterNoco2"
517,953,31,233,263,"SUBDIFFUSION",0.0056,1.728,3.03,2.87,0.928,7.965e-05,0.011,0.023,2.613,4.398e-12,0.491,0.24,0.8,0.069,-0.024,-0.024,0.569,"AfterNoco2"
523,959,15,239,253,"SUBDIFFUSION",0.006532,7.643,2.853,2.443,-0.227,0.003,0.07,0.109,2.329,0.31,-0.082,0.121,0.955,0.044,0.222,0.222,0.623,"AfterNoco2"
527,969,13,243,255,"SUBDIFFUSION",0.007207,5.969,6.911,2.45,-0.227,0.012,0.137,0.227,1.843,0.294,-0.056,0.112,0.305,0.056,0.109,0.109,0.69,"AfterNoco2"
530,983,12,243,254,"SUBDIFFUSION",0.003136,1.22,1.757,1.99,-0.227,0.016,0.173,0.255,2.5,0.009,0.375,0.069,1.382,0.038,-0.105,-0.105,0.581,"AfterNoco2"
533,986,14,242,255,"SUBDIFFUSION",0.01104,0.303,1.726,2.406,-0.227,0.028,0.19,0.563,1.931,0.074,0.064,0.124,1.338,0.091,-0.047,-0.047,0.666,"AfterNoco2"
535,995,21,246,266,"SUBDIFFUSION",0.008846,4.036,7.08,2.182,-0.227,0.018,0.193,0.274,5.289,0.396,0.611,0.224,0.189,0.054,0.348,0.348,0.614,"AfterNoco2"
541,1004,13,250,262,"SUBDIFFUSION",0.005226,2.8,0.948,2.21,-0.017,0.023,0.191,0.227,2.419,0.387,0.004,0.087,0.492,0.034,0.584,0.584,0.629,"AfterNoco2"
550,1007,17,249,265,"SUBDIFFUSION",0.01031,6.979,3.325,2.378,0.753,0.021,0.181,0.309,1.885,0.387,0.192,0.1,0.183,0.062,0.193,0.193,0.688,"AfterNoco2"
556,1027,11,247,257,"SUBDIFFUSION",0.007708,2.025,4.851,1.529,0.944,0.098,0.451,0.925,5.59,3.074e-10,0.891,0.326,0.087,0.044,-0.125,-0.125,0.904,"AfterNoco2"
557,1030,10,274,283,"SUBDIFFUSION",0.05644,5.464,6.904,1.918,0.959,0.015,0.156,0.272,1.646,0.955,-0.023,0.127,0.178,0.053,1,1,0.59,"AfterNoco2"
561,1036,14,265,278,"SUBDIFFUSION",0.01759,3.811,7.923,2.517,0.897,0.012,0.136,0.189,2.484,0.714,0.26,0.03,5.877,0.048,0.842,0.842,0.604,"AfterNoco2"
563,1043,11,275,285,"SUBDIFFUSION",0.0005315,2.607,1.804,2.821,-0.227,0.011,0.143,0.096,1.84,4.185e-11,0.042,0.328,1.4,0.026,-0.125,-0.125,0.57,"AfterNoco2"
572,1060,22,262,283,"SUBDIFFUSION",0.001326,7.642,6.396,2.017,0.956,0.01,0.135,0.13,5.77,3.886e-12,0.523,0.2,2.543,0.034,-0.039,-0.039,0.585,"AfterNoco2"
574,1071,12,264,275,"SUBDIFFUSION",0.02221,5.423,7.433,2.869,0.264,0.013,0.131,0.333,1.676,0.414,0.035,0.054,2.306,0.083,0.444,0.444,0.617,"AfterNoco2"
576,1072,12,258,269,"SUBDIFFUSION",0.002357,2.193,1.403,1.869,0.266,0.081,0.328,0.498,2.441,1.256e-11,-0.204,0.198,0.034,0.038,-0.105,-0.105,0.708,"AfterNoco2"
584,1083,29,266,294,"SUBDIFFUSION",0.003012,1.327,6.284,2.46,-0.227,0.0004962,0.028,0.049,4.909,3.581e-12,0.224,0.011,1.512,0.059,-0.027,-0.027,0.683,"AfterNoco2"
590,1096,21,270,290,"SUBDIFFUSION",0.003988,4.667,4.842,2.868,0.455,0.002,0.05,0.096,3.09,8.607e-13,-0.141,0.012,2.333,0.06,-0.042,-0.042,0.566,"AfterNoco2"
593,1101,12,270,281,"SUBDIFFUSION",0.008344,0.957,3.017,2.57,0.979,0.005,0.086,0.185,2.08,0.152,-0.238,0.182,2.291,0.063,-0.009,-0.009,0.543,"AfterNoco2"
596,1108,24,274,297,"SUBDIFFUSION",0.004404,6.942,3.217,2.541,0.991,0.0001673,0.016,0.03,2.948,8.19e-12,0.403,0.295,0.256,0.052,-0.036,-0.036,0.686,"AfterNoco2"
600,1113,14,271,284,"SUBDIFFUSION",0.001125,3.06,5.909,2.847,-0.227,0,0,0,1.767,1.702e-12,-0.158,0.155,0.251,0.036,-0.083,-0.083,0.609,"AfterNoco2"
603,1115,15,272,286,"SUBDIFFUSION",0.003591,6.405,1.677,2.061,0.871,0.001,0.042,0.069,5.856,2.707e-12,0.119,0.187,-0.014,0.065,-0.071,-0.071,0.584,"AfterNoco2"
608,1122,19,277,295,"SUBDIFFUSION",0.01699,2.798,6.627,2.176,0.838,0.012,0.146,0.242,1.798,0.519,1.237,0.138,0.221,0.052,0.769,0.769,0.602,"AfterNoco2"
611,1130,12,284,295,"SUBDIFFUSION",0.01675,1.977,0.69,2.225,-0.227,0.035,0.22,0.57,1.71,0.31,-0.095,0.106,0.395,0.078,0.147,0.147,0.593,"AfterNoco2"
617,1142,12,284,295,"SUBDIFFUSION",0.008119,1.53,0.03,2.347,0.958,0.009,0.112,0.247,3.462,0.117,0.135,0.155,0.877,0.063,-0.08,-0.08,0.673,"AfterNoco2"
620,1146,11,281,291,"SUBDIFFUSION",0.01716,6.033,4.476,2.162,0.14,0.006,0.104,0.245,1.396,0.297,0.558,0.155,0.123,0.057,0.684,0.684,0.728,"AfterNoco2"
627,1152,11,287,297,"SUBDIFFUSION",0.003879,7.171,7.164,2.004,-0.227,0.004,0.077,0.152,3.04,1.002e-12,0.361,0.198,1.387,0.044,-0.125,-0.125,0.592,"AfterNoco2"
629,1153,11,287,297,"SUBDIFFUSION",0.005706,0.084,2.276,2.885,-0.227,0.016,0.149,0.347,1.871,6.992e-11,-0.155,0.027,0.2,0.072,-0.125,-0.125,0.656,"AfterNoco2"
631,1154,11,289,299,"SUBDIFFUSION",0.008904,6.793,4.96,2.08,0.069,0.011,0.128,0.204,1.663,0.386,-0.144,0.205,2,0.04,0.626,0.626,0.682,"AfterNoco2"
23,57,19,1,19,"CONFINED",2.579e-11,0.741,5.998,2.919,-0.227,0.009,0.106,0.119,2.146,0.164,-0.365,0.087,0.679,0.037,-0.111,0.147,0.777,"AfterNoco3"
66,113,11,34,44,"CONFINED",2.187e-11,3.731,0.742,1.659,0.916,0.047,0.307,0.43,5.066,1.585e-11,0.729,0.136,0.32,0.041,-0.364,-0.125,0.482,"AfterNoco3"
101,188,13,150,162,"CONFINED",2.969e-12,7.428,0.902,2.208,0.738,0.031,0.193,0.569,3.704,0.286,-0.368,0.189,2.611,0.081,-0.222,0.083,0.687,"AfterNoco3"
121,209,12,178,189,"CONFINED",2.437e-11,4.42,5.737,4.198,-0.227,0.004,0.072,0.062,1.714,1.223e-11,-0.252,0.005,0.345,0.03,-0.267,-0.105,0.754,"AfterNoco3"
168,260,11,237,247,"CONFINED",3.957e-12,5.182,5.305,3.315,-0.227,0.009,0.109,0.152,4.634,2.005e-13,0.053,0.014,3.2,0.05,-0.364,-0.125,0.72,"AfterNoco3"
6,10,24,0,23,"DIRECTED/ACTIVE",0.02412,4.122,1.773,1.579,0.526,0.065,0.317,0.412,2.572,0.731,0.153,0.477,0.066,0.025,0.866,0.852,0.663,"AfterNoco3"
6,14,29,53,81,"DIRECTED/ACTIVE",0.03503,4.312,1.65,1.409,0.321,0.091,0.366,0.563,2.147,1.3,0.114,0.158,-0.086,0.034,0.971,0.964,0.667,"AfterNoco3"
6,17,55,99,153,"DIRECTED/ACTIVE",0.01709,4.409,1.94,1.714,0.896,0.004,0.085,0.081,1.383,1.056,1.307,0.36,0.027,0.015,0.965,0.985,0.596,"AfterNoco3"
10,31,25,31,55,"DIRECTED/ACTIVE",0.01492,4.486,2.787,1.258,0.573,0.125,0.489,0.429,2.345,1.254,1.417,0.343,0.025,0.01,0.917,0.967,0.614,"AfterNoco3"
14,48,12,102,113,"DIRECTED/ACTIVE",0.002697,4.39,3.55,1.581,-0.227,0.021,0.207,0.087,1.335,0.177,-0.083,0.263,-0.038,0.013,-4.535,0.179,0.52,"AfterNoco3"
24,59,13,0,12,"DIRECTED/ACTIVE",0.04216,5.292,6.203,1.314,0.841,0.141,0.552,0.661,1.549,1.206,2.614,0.543,-0.024,0.01,0.991,0.996,0.537,"AfterNoco3"
28,63,11,3,13,"DIRECTED/ACTIVE",0.05803,0.16,7.713,1.686,0.898,0.037,0.249,0.408,3.467,0.816,-0.015,0.074,0.005,0.046,0.994,0.981,0.564,"AfterNoco3"
31,69,16,13,28,"DIRECTED/ACTIVE",0.0722,2.123,4.3,1.399,0.716,0.102,0.395,0.69,1.244,1.083,0.594,0.538,-0.013,0.042,0.962,0.989,0.576,"AfterNoco3"
32,70,16,12,27,"DIRECTED/ACTIVE",0.07554,1.697,4.348,1.451,0.948,0.077,0.35,0.548,1.277,1.293,0.24,0.254,-0.034,0.043,0.89,0.94,0.563,"AfterNoco3"
39,76,15,12,26,"DIRECTED/ACTIVE",0.01801,5.96,3.408,1.342,0.626,0.073,0.315,0.392,1.141,1.403,-0.102,0.576,-0.117,0.023,0.994,0.984,0.585,"AfterNoco3"
52,87,10,55,64,"DIRECTED/ACTIVE",0.02843,1.672,3.616,1.51,0.838,0.142,0.432,0.59,1.337,1.21,-0.237,0.254,0.168,0.016,1,0.999,0.662,"AfterNoco3"
62,106,11,30,40,"DIRECTED/ACTIVE",0.08953,1.902,4.175,1.519,0.772,0.08,0.338,0.736,1.197,1.2,-0.036,0.478,0.027,0.066,0.999,0.968,0.604,"AfterNoco3"
67,119,14,40,53,"DIRECTED/ACTIVE",0.01235,2.523,4.289,1.464,-0.161,0.084,0.321,0.431,1.34,0.803,-0.17,0.596,0.048,0.034,0.766,0.635,0.661,"AfterNoco3"
88,166,12,64,75,"DIRECTED/ACTIVE",0.02305,5.797,5.897,1.243,0.689,0.258,0.585,0.705,1.834,1.522,-0.227,0.521,-0.101,0.027,0.989,0.981,0.626,"AfterNoco3"
92,172,12,81,92,"DIRECTED/ACTIVE",0.04385,3.053,7.187,1.334,0.302,0.139,0.471,0.744,1.606,0.943,0.235,0.281,-0.087,0.033,0.878,0.878,0.655,"AfterNoco3"
95,173,12,86,97,"DIRECTED/ACTIVE",0.03242,0.327,5.483,1.252,0.929,0.185,0.617,0.929,3.927,1.612,1.195,0.575,-0.076,0.06,0.998,0.995,0.579,"AfterNoco3"
133,218,11,159,169,"DIRECTED/ACTIVE",0.0816,7.109,0.455,2.168,0.567,0.06,0.289,0.7,1.613,0.981,0.16,0.04,0.285,0.041,-4.192,0.688,0.458,"AfterNoco3"
140,233,12,174,185,"DIRECTED/ACTIVE",0.06601,5.327,6.29,1.364,0.936,0.05,0.349,0.498,0.924,1.182,3.126,0.596,-0.006,0.042,0.727,0.879,0.546,"AfterNoco3"
157,247,13,197,209,"DIRECTED/ACTIVE",0.0867,6.994,7.575,1.346,0.68,0.172,0.528,1.045,1.466,1.214,0.773,0.297,-0.008,0.032,0.999,0.966,0.659,"AfterNoco3"
174,262,11,248,258,"DIRECTED/ACTIVE",0.0238,4.084,1.811,1.269,0.699,0.205,0.561,0.67,1.425,1.262,0.367,0.45,-0.075,0.013,1,1,0.637,"AfterNoco3"
177,264,11,258,268,"DIRECTED/ACTIVE",0.03717,0.335,4.833,1.373,0.479,0.151,0.511,0.7,1.46,0.933,1.311,0.404,0.021,0.023,0.651,0.915,0.575,"AfterNoco3"
181,274,13,271,283,"DIRECTED/ACTIVE",0.08228,1.717,2.978,1.207,0.793,0.098,0.449,0.825,1.252,1.44,0.734,0.63,-0.095,0.055,0.992,0.996,0.596,"AfterNoco3"
182,276,11,274,284,"DIRECTED/ACTIVE",0.06687,7.455,1.022,1.456,0.568,0.195,0.486,1.02,1.413,0.983,-0.305,0.361,-0.08,0.039,0.968,0.984,0.51,"AfterNoco3"
2,3,21,3,23,"NORM. DIFFUSION",0.04175,7.387,0.813,1.567,0.09,0.052,0.284,0.548,1.996,0.656,0.372,0.357,-0.053,0.052,0.296,0.509,0.554,"AfterNoco3"
3,6,36,5,40,"NORM. DIFFUSION",0.09248,7.594,1.06,1.626,0.599,0.036,0.22,0.533,1.656,0.86,-0.089,0.57,0.033,0.046,0.784,0.904,0.602,"AfterNoco3"
5,9,11,0,10,"NORM. DIFFUSION",4.138e-11,7.335,1.622,1.916,-0.131,0.047,0.235,0.28,3.664,2.16e-10,-0.357,0.305,0.028,0.041,-0.125,-0.125,0.446,"AfterNoco3"
6,13,17,36,52,"NORM. DIFFUSION",0.02421,3.824,1.856,1.813,0.7,0.025,0.202,0.217,2.055,0.914,-0.076,0.337,-0.019,0.023,0.913,0.939,0.626,"AfterNoco3"
6,19,12,166,177,"NORM. DIFFUSION",0.04155,4.337,1.863,1.657,0.689,0.028,0.198,0.255,1.408,0.852,-0.112,0.423,-0.045,0.026,0.55,0.571,0.614,"AfterNoco3"
7,23,12,12,23,"NORM. DIFFUSION",8.124e-11,3.483,2.043,1.895,-0.227,0.005,0.081,0.062,1.756,2.117e-11,0.04,0.511,0.418,0.013,-0.105,-0.105,0.564,"AfterNoco3"
10,29,12,18,29,"NORM. DIFFUSION",0.02383,4.233,2.703,2.168,0.997,0,0,0,1.746,0.962,0.765,0.48,0.112,0.009,0.835,0.914,0.56,"AfterNoco3"
10,32,24,56,79,"NORM. DIFFUSION",0.006747,4.858,2.71,1.886,0.917,0.012,0.142,0.093,4.714,0.791,0.562,0.055,0.085,0.012,0.785,0.884,0.584,"AfterNoco3"
10,34,26,94,119,"NORM. DIFFUSION",0.005944,4.823,2.562,1.888,0.931,0.011,0.139,0.122,1.919,0.414,0.35,0.261,0.28,0.026,0.301,0.465,0.563,"AfterNoco3"
14,44,18,41,58,"NORM. DIFFUSION",0.01805,4.5,3.584,1.449,0.945,0.085,0.392,0.253,1.349,1.2,0.039,0.314,-0.052,0.014,0.802,0.936,0.589,"AfterNoco3"
14,47,19,83,101,"NORM. DIFFUSION",0.0044,4.383,3.545,1.68,0.714,0.03,0.25,0.136,3.059,0.722,1.155,0.471,0.074,0.015,0.714,0.881,0.557,"AfterNoco3"
14,49,15,114,128,"NORM. DIFFUSION",0.007046,4.365,3.549,1.53,0.872,0.041,0.289,0.175,1.776,0.806,0.206,0.473,0.031,0.011,0.897,0.949,0.53,"AfterNoco3"
17,53,14,0,13,"NORM. DIFFUSION",0.01656,4.849,4.74,1.709,0.868,0.101,0.345,0.305,1.379,1.154,-0.278,0.057,-0.095,0.017,0.996,0.999,0.655,"AfterNoco3"
18,54,36,0,35,"NORM. DIFFUSION",0.04662,0.592,4.932,1.793,0.913,0.01,0.123,0.222,1.279,0.828,0.536,0.246,0.12,0.031,0.833,0.941,0.603,"AfterNoco3"
22,55,14,0,13,"NORM. DIFFUSION",0.02005,2.077,5.909,1.723,0.751,0.043,0.226,0.222,1.854,1.047,-0.364,0.182,-0.051,0.012,0.86,0.932,0.68,"AfterNoco3"
23,58,14,20,33,"NORM. DIFFUSION",4.764e-12,0.714,5.929,1.639,-0.227,0.047,0.286,0.366,3.125,7.446e-12,1.186,0.234,0.688,0.029,-0.083,-0.083,0.633,"AfterNoco3"
29,67,36,11,46,"NORM. DIFFUSION",0.002567,5.694,0.264,1.943,0.853,0.009,0.117,0.13,2.995,0.332,0.215,0.119,0.249,0.027,0.165,0.458,0.684,"AfterNoco3"
